년(Annual),시도,시군구,계,계,전,전,답,답,과수원,과수원,목장용지,목장용지,임야,임야,광천지,광천지,염전,염전,대,대,공장용지,공장용지,학교용지,학교용지,주차장,주차장,주유소용지,주유소용지,창고용지,창고용지,도로,도로,철도용지,철도용지,제방,제방,하천,하천,구거,구거,유지,유지,양어장,양어장,수도용지,수도용지,공원,공원,체육용지,체육용지,유원지,유원지,종교용지,종교용지,사적지,사적지,묘지,묘지,잡종지,잡종지
년(Annual),시도,시군구,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수
2017,인천,옹진군,172883054.9,68828,15716404.8,16730,12814373.8,10132,555258,442,779846,110,121632431.8,20571,0,0,1175239,260,3919057.1,9872,47364,34,308223.5,119,33677,24,12065,28,83463,208,3782826.5,6417,0,0,308044.7,293,62326,12,1753545.6,1459,3200866.5,276,120200,38,97180,8,8929,1,255459.1,11,55750,17,67207.3,102,0,0,327191,159,5766126.2,1505
2017,광주,광주,501181190,393878,33214916.2,41657,86354797.7,66876,430162,206,1788599.8,533,187662489.3,29437,0,0,0,0,59265981.5,149275,16312319.7,4162,8952321.3,987,671567.5,867,407162.3,518,733745.7,835,39534840.8,65027,2210122.2,1886,1356641.8,2454,20914594.6,6683,11184565.4,13601,4482994.3,1859,9117,8,810209.3,270,6650169.4,1190,2466123.8,123,0,0,954964,703,90208.5,30,2919997.2,1027,11802578.7,3664
2017,광주,동구,49317392.9,40296,1922440.4,2643,1333491.5,1756,8524,10,24800,2,34628196.6,3494,0,0,0,0,5265039.9,24473,4802,5,1124813.8,150,123421.1,243,22538,50,9131.2,19,2749194.9,6216,192926.9,164,0,0,547530.2,189,452259.5,407,158517.8,80,0,0,215796,56,114157.4,75,20714,2,0,0,102276.7,90,416,2,85356.2,38,211048.8,132
2017,광주,서구,47775736.3,49694,3227463.8,4143,7916626,5439,39907,24,279991,67,7973534.9,2385,0,0,0,0,11434281.9,24570,1217846.8,519,902483.7,129,121428.7,141,41608.1,51,193473.7,149,6336958.4,7906,161506.3,48,213930.2,489,3558634.5,1388,878307.1,1024,326855.4,105,0,0,3874.5,4,967820.9,190,615903,39,0,0,206641.2,166,0,0,63813,72,1092846.2,646
2017,광주,남구,60984158.1,62290,5531112.4,6496,15516289.8,10580,84326,38,107706,29,18134820.3,3930,0,0,0,0,8198679.5,25928,360266.3,116,1226870.2,180,55039.7,90,51540.7,75,29220.3,63,4848997.2,10678,198968.2,289,144726,117,2654584.9,572,1500697.5,1887,366923.6,225,589,1,168302.8,79,541494.5,140,277408,8,0,0,226249.6,137,68712.4,14,289268.3,240,401364.9,378
2017,광주,북구,120305295.2,88020,5575744.7,8552,14218108.3,12339,64131,27,112920,27,51060692.4,7062,0,0,0,0,16343697,40460,3550015.4,807,3924819.5,240,149839.6,227,83454.3,105,124998,118,9946859.6,12756,421834.5,310,322457.2,328,4047912.5,613,1941157.3,2092,1251451,435,2862,4,332283,90,2437416.3,296,128246,28,0,0,212109.3,161,0,0,1989715,329,2062571.3,614
2017,광주,광산구,222798607.5,153578,16958154.9,19823,47370282.1,36762,233274,107,1263182.8,408,75865245.1,12566,0,0,0,0,18024283.2,33844,11179389.2,2715,1773334.1,288,221838.4,166,208021.2,237,376922.5,486,15652830.7,27471,1234886.3,1075,675528.4,1520,10105932.5,3921,6412144,8191,2379246.5,1014,5666,3,89953,41,2589280.3,489,1423852.8,46,0,0,207687.2,149,21080.1,14,491844.7,348,8034747.5,1894
2017,대전,대전,539464183.5,289248,27348753.6,29011,30941676.9,27782,2160893.5,1375,294173.6,199,278023614.8,18336,68.2,12,0,0,65575202.7,137138,8588022.8,2102,9521957.7,906,694671.3,615,359612.7,433,430331.7,540,39323129.5,43341,3781766.8,2146,1097869.5,2239,19667743.6,6360,7242246.2,7368,21563742,2664,6401,4,1079746.7,234,9398396.9,1768,2113844.7,202,17183,7,735314.6,569,79810.7,20,1360748.4,358,8057260.4,3519
2017,대전,동구,136670953.5,69310,7626795.7,8007,4658816.8,4995,405664.4,259,12998,14,82028923,4177,0,0,0,0,10437130.4,34801,146283.6,152,1401052.7,244,91242.4,75,54759.3,87,207863.6,149,7793818.2,10194,926306.5,630,199304.8,548,1552536.5,1204,1123152.6,1299,15488910.4,1724,1289,1,37387,31,1923839.5,182,86539.9,9,4069,1,96505.8,111,29311,16,66393.4,113,270060,287
2017,대전,중구,62141749.8,50339,2769267.7,3050,2628222.7,2908,232479.6,130,21382.7,27,35770971.5,1645,0,0,0,0,9572435.2,32758,144386,93,1197445.2,232,53366.6,93,52066.6,78,24993.2,51,4596229.4,6217,202577.6,262,117328.8,190,2433164.5,1095,651540.7,757,34692,72,0,0,33911.5,10,1091613.6,194,168887,13,0,0,132357.4,137,0,0,10779,18,201651.3,309
2017,대전,서구,95505943.5,56499,4052071.6,4559,6474421.6,5808,111596,51,73153.3,56,47345401.8,2897,0,0,0,0,15331108.6,30136,229827,99,2336173.9,166,159458.4,152,77203.6,73,33491.8,60,8025318.7,7379,536906.9,263,339444.8,687,4904784.9,1484,1466217.4,1506,105880,62,959,1,330004.2,15,2695341.1,425,64570,11,3646,1,263465.7,143,19479,1,52343,35,473675.2,429
2017,대전,유성구,176455997.9,70979,9795399.4,9740,14889384.2,11189,1315590.5,877,119488.6,94,85197863.5,6820,68.2,12,0,0,22340508.3,20472,2809198.5,458,3624969.6,188,265484.7,216,82302.3,89,115382.4,224,12534647.1,12231,157298.8,40,241314.1,449,7298173.6,1603,3385869,2823,526908.3,279,4153,2,123116.7,142,3042471.5,826,1626596.5,147,65,1,169365.1,96,31020.7,3,1133556,154,5625802.3,1804
2017,대전,대덕구,68689538.8,42121,3105219.2,3655,2290831.6,2882,95563,58,67151,8,27680455,2797,0,0,0,0,7894020.2,18971,5258327.7,1300,962316.3,76,125119.2,79,93280.9,106,48600.7,56,6373116.1,7320,1958677,951,200477,365,3479084.1,974,615466.5,983,5407351.3,527,0,0,555327.3,36,645131.2,141,167251.3,22,9403,4,73620.6,82,0,0,97677,38,1486071.6,690
2017,울산,울산,1061177049.8,495065,32408967.4,51955,95835239.1,97866,12262752.6,6698,6627453.6,1529,671340863,73450,6,2,0,0,48885722.9,116086,57016748,6503,4246553.4,883,820050.3,555,735530.1,501,994880.4,1021,44822428.5,84387,3017340.1,3824,2039736.4,3325,30169464.7,11419,11878965.1,14927,12380078.1,6821,158042,102,1802953.1,1404,3826558.6,1125,3815880.4,477,30131,7,694931.5,698,46235,25,3849374.5,3109,11470164,6366
2017,울산,중구,37009056.1,42133,1589692.5,2961,2088956.8,2001,701667,386,415719,36,13886237.2,2624,0,0,0,0,8140610.6,24354,7577.5,6,711141.5,162,76915.3,119,37539.3,61,22098,48,4020420.8,6667,0,0,152333.1,247,2965673.6,637,481367.3,930,109651.3,113,0,0,38143,20,976567.5,285,227745.4,28,0,0,111296,86,2587,4,183841.9,138,61274.5,220
2017,울산,남구,73460663.4,54464,1662744.7,3291,2312587.8,2826,321696,226,7866,7,18319433.7,4026,0,0,0,0,10298003.9,26475,21446745.7,1868,1320913.8,176,124670.2,106,476610.2,157,110945.4,71,7724675.2,9930,737371,840,206646.1,336,2501796.2,500,721163,1332,319460,186,0,0,496238.5,355,776289.2,240,181572.7,17,0,0,89750.1,89,0,0,279211.6,150,3024272.4,1260
2017,울산,동구,36036515.9,20892,762336.4,1281,1006082.6,1210,61005,41,0,0,18240087.4,1821,0,0,0,0,4702053.5,12102,6173060.8,204,612220.9,100,33356.6,32,17395.3,21,22089.3,19,2755394.9,3081,0,0,110118.2,32,316865,142,351028,375,24970.1,45,0,0,38346,19,157878.8,71,153424,10,0,0,60342.3,65,3108,4,48213,48,387139.8,169
2017,울산,북구,157335925.3,74657,6632724.9,9923,17565724.6,17142,1150285,755,126026,110,99927436.1,10910,0,0,0,0,6414162.4,12731,6456044,1456,645412.9,174,91119.6,78,56372.8,76,150149.7,138,5291395.2,11983,408263.7,380,684773.7,1019,5407911.6,2620,2178193.9,2622,339193,313,7872,7,86517.9,70,683525,190,186467.9,25,0,0,88128.3,114,12609,4,702629.4,642,2042986.7,1175
2017,울산,울주군,757334889.1,302919,21761468.9,34499,72861887.3,74687,10028099.6,5290,6077842.6,1376,520967668.6,54069,6,2,0,0,19330892.5,40424,22933320,2969,956864.3,271,493988.6,220,147612.5,186,689598,745,25030542.4,52726,1871705.4,2604,885865.3,1691,18977218.3,7520,8147212.9,9668,11586803.7,6164,150170,95,1143707.7,940,1232298.1,339,3066670.4,397,30131,7,345414.8,344,27931,13,2635478.6,2131,5954490.6,3542
2017,세종,합계,464893068.5,193675,37020399,36463,66123257.9,44211,6249822.8,3727,2874282.7,1496,243621582.3,26226,3,1,0,0,19558176.6,33430,9808888.6,1991,2332658.4,225,191033.2,189,89734.4,97,781917.2,780,18310276.9,22645,2389131.8,1707,1664866.3,2314,24829798.5,5290,9945366,6927,1087298.8,500,81893.6,63,424244,852,4235460.6,550,2114804.7,64,557620,132,290216.9,254,165,1,1969862.1,647,8340307.2,2893
2017,세종특별자치시,세종특별자치시,464893068.5,193675,37020399,36463,66123257.9,44211,6249822.8,3727,2874282.7,1496,243621582.3,26226,3,1,0,0,19558176.6,33430,9808888.6,1991,2332658.4,225,191033.2,189,89734.4,97,781917.2,780,18310276.9,22645,2389131.8,1707,1664866.3,2314,24829798.5,5290,9945366,6927,1087298.8,500,81893.6,63,424244,852,4235460.6,550,2114804.7,64,557620,132,290216.9,254,165,1,1969862.1,647,8340307.2,2893
2017,경기,경기,10186590560.4,4900397,907167983.8,845634,1260139821.6,899380,21070206.2,9997,61528279,33487,5358123075.9,603852,180,8,14091322,2494,561118537,1015553,223136511.9,108434,48899872.1,6196,6999423.3,6238,4062504,4888,33152393.8,25398,435239645.8,788154,23202462,21777,19791296,22959,405045551.1,124116,181868243.1,181997,85785894.6,18634,1135462.4,707,8545145,7077,71305500.4,13734,115665448.8,12922,9184792.1,2450,10871056.3,9035,4020017.6,310,35251660.1,13978,280188274.5,120988
2017,경기,수원시(계),121054375.4,130540,7602760,8997,10361208,10428,65330,15,497898,58,25871757.6,4394,0,0,0,0,32340251.3,68995,3403742,1015,4482825.6,473,463605.5,394,207488.2,233,108184.1,152,15321269.8,26711,678985.6,836,36638.1,157,2646069.3,1371,1312027.8,2696,1724460.7,307,3078,1,277414.4,49,6083667.2,1170,503752.3,100,9527,12,411400.5,341,32802,43,139156,150,6469076.4,1442
2017,경기,수원시장안구,33349467.5,30219,1548736.6,1915,1134930.8,1225,33710,3,0,0,15592909.8,1663,0,0,0,0,7046734.5,16488,230372.9,71,1342786.5,158,55460.5,74,51417.4,51,10968.2,28,3583135.8,6643,144179,58,9636,12,514587.5,422,340026.6,478,573596,239,3078,1,120940,24,427602,176,207632.9,14,9527,12,137934.5,119,3130,2,46052,56,180383,287
2017,경기,수원시권선구,47169074.4,48561,4999380,5066,7943269.3,7496,28354,5,497898,58,5057742.4,1407,0,0,0,0,10555250.8,21209,1082328.2,485,1059681.8,108,245055.3,200,99536,94,46795.7,85,5317790.9,8527,310768.9,507,15214,86,1526842.6,545,695458.9,1359,48982.7,38,0,0,0,0,1745192,429,19235.2,4,0,0,100738.6,95,215,1,28381,61,5744963.1,696
2017,경기,수원시팔달구,12856852.1,35328,345361,921,287377.7,409,0,0,0,0,1187977.4,511,0,0,0,0,6548125.2,24330,0,0,583430.3,97,40280.9,63,20658.5,27,2506.7,8,2398963.9,7901,221622.7,250,83,2,125317.2,112,109831.7,312,367320,13,0,0,11129,7,402591.1,87,3768,11,0,0,96003.5,55,29457,40,14054,12,60993.3,160
2017,경기,수원시영통구,27678981.4,16432,709282.4,1095,995630.2,1298,3266,7,0,0,4033128,813,0,0,0,0,8190140.8,6968,2091040.9,459,1496927,110,122808.8,57,35876.3,61,47913.5,31,4021379.2,3640,2415,21,11705.1,57,479322,292,166710.6,547,734562,17,0,0,145345.4,18,3508282.1,478,273116.2,71,0,0,76723.9,72,0,0,50669,21,482737,299
2017,경기,성남시(계),141659163.9,94270,5741706.5,7075,5042265.3,5593,109033,75,35928,8,63781322.5,6868,0,0,0,0,22808507.3,55027,1160789,230,2739905.5,255,480066.7,321,135648.4,129,14396.9,18,15682552.2,11668,159540,68,80172.4,158,3544316.1,1396,1092233.9,1892,372007.1,173,3279,2,852745.6,335,7329833.9,673,931086.4,58,356260.6,20,253779.4,150,10331,6,763694.3,116,8177762.9,1956
2017,경기,성남시수정구,45474104,44303,3191972,3813,2360566.4,2743,101820,65,1579,1,22271685.5,2288,0,0,0,0,4868336.7,26545,80925.3,21,875162.2,106,172298.9,167,28281.7,44,3646,7,3859888.1,5340,25215.1,24,49597,80,1176682.8,760,530202.2,948,167819,122,1959,1,501620.7,215,438873.1,57,25962,17,9003,13,41287,40,7202,5,60091,26,4622428.3,855
2017,경기,성남시중원구,26414921.3,27907,662161.5,946,1057412.4,1109,5533,6,2097,3,13087678.4,1383,0,0,0,0,4179391.2,19709,1030335.7,197,558169.9,47,172281.3,93,26084.7,37,5311.9,8,3420230.7,3035,133305,43,7752.4,42,216887.7,239,262884.9,503,12738.8,2,1320,1,1237.7,3,923866.5,155,115327.2,2,1384,1,38536.6,37,3129,1,46027,18,443836.8,287
2017,경기,성남시분당구,69770138.6,22060,1887573,2316,1624286.5,1741,1680,4,32252,4,28421958.6,3197,0,0,0,0,13760779.4,8773,49528,12,1306573.4,102,135486.5,61,81282,48,5439,3,8402433.4,3293,1019.9,1,22823,36,2150745.6,397,299146.8,441,191449.3,49,0,0,349887.2,117,5967094.3,461,789797.2,39,345873.6,6,173955.8,73,0,0,657576.3,72,3111497.8,814
2017,경기,의정부시,81539418.5,54274,4607268.6,5834,3299665.9,3538,233875,220,25306,43,47104736.2,4789,0,0,0,0,10464365.2,24557,226886.9,96,1034846.6,93,96767.5,129,67686.7,103,48082.2,61,6231714.4,8425,690437.5,465,45806.2,104,1929374.6,1111,917642,1890,45981.5,21,6257,11,79497.2,185,1167872.7,360,323274.7,137,13208,9,135869.5,132,12422,1,82220,58,2648354.4,1902
2017,경기,안양시(계),58497532.1,40012,1013653.3,2116,510966.4,822,24333,7,4785,2,29452096,2238,0,0,0,0,11941957.8,23866,1361624.5,613,1846139.6,191,127645.2,95,50452.5,59,86964.3,24,5871065.7,6629,304562.8,200,16865.7,11,1756530.2,995,217246,358,103,3,0,0,131635.6,173,1101976.6,327,199202.6,9,140.1,2,168732.4,129,0,0,26212.9,9,2282640.9,1134
2017,경기,안양시만안구,36568230.7,25252,714811.7,1487,285037.5,513,0,0,4785,2,21938114,1536,0,0,0,0,5292162.1,14728,489960.3,206,1054870.4,104,63356,46,25840.9,31,42271.1,10,2714160.3,4159,299287.2,185,16360.4,10,1286276.1,872,110264,164,20,1,0,0,54914,57,157307.9,127,77786.3,1,0,0,92360.5,69,0,0,25570,6,1822715,938
2017,경기,안양시동안구,21929301.4,14760,298841.6,629,225928.9,309,24333,7,0,0,7513982,702,0,0,0,0,6649795.7,9138,871664.2,407,791269.2,87,64289.2,49,24611.6,28,44693.2,14,3156905.4,2470,5275.6,15,505.3,1,470254.1,123,106982,194,83,2,0,0,76721.6,116,944668.7,200,121416.3,8,140.1,2,76371.9,60,0,0,642.9,3,459925.9,196
2017,경기,부천시,53442446,62231,2969955.8,2925,3633368.7,2531,46139,20,22365,23,8134103.3,1443,0,0,0,0,17367499,40483,2827001,2585,1991288.3,190,200896.4,170,80776.8,89,189133.8,27,9394270.4,8891,324290,206,11005,16,363595.9,424,759764.1,783,53030.5,15,1367,1,247758,98,2205069.5,478,435608.3,20,331369.8,32,180639.5,185,0,0,59922.4,31,1612228.5,565
2017,경기,광명시,38520232.1,32656,5123614.6,5035,2491572.1,1869,1549,3,70505,70,14093048.8,2311,0,0,0,0,7274936.3,14427,97461.3,26,607800.3,88,77741.4,55,43842.9,76,84578,62,4169650,5892,491738,185,195585.7,230,1031075.5,573,343704.1,473,183011.6,23,6954,3,532167.1,316,539940.8,205,263700.1,6,0,0,79335.6,127,343,2,97100.2,48,619276.7,551
2017,경기,평택시,458076120.8,357416,39787766.9,48067,156235017.3,95531,2232986.7,1134,3798677.1,1808,79402960.2,32064,0,0,68310,27,31486042,70010,22111233.8,5031,2040898.2,347,355250.1,348,282705.9,337,3122794.2,2155,28546913.1,55231,1176899.6,1392,1755316.8,2518,16857404,7872,17943995.6,24037,18181976.1,526,99161,70,152520.4,440,4616354.3,1131,1283033.3,74,282631,135,551578,515,0,0,761312,687,24942383.2,5929
2017,경기,동두천시,95658808.6,40900,6835421.9,5907,2575159,2925,62562,25,291008,215,63830174,4412,0,0,0,0,5153239.8,14675,1048430.7,433,565749,71,78868.5,84,51290.5,52,93410,79,2792713.5,6116,355637.1,150,61974,75,2179777.7,718,1366109.4,1555,25530.8,16,0,0,54956,4,333202,126,1407778.9,38,68237,24,168596.4,158,0,0,334015,91,5924967.4,2951
2017,경기,안산시(계),155198095,97063,11981280.6,13915,11241738.3,11899,600708,460,429635.5,278,52859000.4,12540,0,0,2329141,938,18845885.6,32828,12858119.3,2926,3658848.6,172,355609.7,295,134787,137,130488.6,377,16817704.2,12668,1023084.1,956,1079063.8,521,1743170.7,841,1416483.9,1970,4085189.2,505,33613,25,401950.9,69,4954989.4,579,2753642.2,83,819064.4,40,193115.1,209,0,0,600683,155,3851098.5,1677
2017,경기,안산시상록구,57998607.5,41306,5108792.4,5450,4305346.3,4086,58872,18,282361.5,205,21431900.4,2788,0,0,0,0,8474101.5,17965,549327.5,541,2221028.5,91,98238.1,119,68161,69,84602.6,234,7312829.1,5897,649107.7,568,79674.9,117,864568.9,726,593007.4,884,32924,33,19687,17,103591.8,21,2453548.8,292,1206653.4,32,25156.1,1,110658,136,0,0,193726,75,1670742.6,941
2017,경기,안산시단원구,97199487.5,55757,6872488.2,8465,6936392,7813,541836,442,147274,73,31427100,9752,0,0,2329141,938,10371784.1,14863,12308791.8,2385,1437820.1,81,257371.6,176,66626,68,45886,143,9504875.1,6771,373976.4,388,999388.9,404,878601.8,115,823476.5,1086,4052265.2,472,13926,8,298359.1,48,2501440.6,287,1546988.8,51,793908.3,39,82457.1,73,0,0,406957,80,2180355.9,736
2017,경기,고양시(계),268059218.7,177289,27893836.8,28795,31860006.9,23762,675594,391,1601032.1,559,84954823.5,15191,0,0,0,0,33072100.8,45184,3024372.8,2307,2319559.9,277,232281.7,253,243196.8,293,1785997.5,2088,19783520.8,35358,3322893.5,1937,604851.4,608,24355061.6,3365,6893874.6,8707,297774.4,191,77903.9,56,433168.5,472,7279102.9,1106,3937748.6,496,98759,16,417412.9,455,2162474,55,1855471.7,280,8876398.1,5087
2017,경기,고양시덕양구,165549200,100518,17584760.8,19442,15546733.9,13671,441615,255,1165677,221,70413444.7,9923,0,0,0,0,13967537.7,23925,713623,390,1115712.4,158,76518.1,148,122063.8,160,170784,335,8494542.9,18832,2977409,1778,464745,548,13653322.3,2413,2877848.3,3888,222209.4,135,27951,18,222614.8,348,2784361.7,502,3183881.5,316,12910,7,178707.5,240,2150138,53,1568831.8,168,5411256.4,2644
2017,경기,고양시일산동구,59950258.7,49017,6722559.1,6376,6822493.5,5311,112159,66,338893.1,248,12861917.8,4277,0,0,0,0,10736125.1,13401,1811884.9,1410,587603.7,60,77801.5,77,76139.1,90,1009400.3,916,6063310.4,10124,187658.3,88,81661.7,48,3300846,778,2258255.3,3194,52784.7,46,25776.9,25,205464.7,103,3128314.5,380,494105.1,170,85849,9,134830.7,122,12336,2,264462.9,70,2497625.4,1626
2017,경기,고양시일산서구,42559760,27754,3586516.9,2977,9490779.5,4780,121820,70,96462,90,1679461,991,0,0,0,0,8368438,7858,498864.9,507,616243.8,59,77962.1,28,44993.9,43,605813.2,837,5225667.5,6402,157826.2,71,58444.7,12,7400893.3,174,1757771,1625,22780.3,10,24176,13,5089,21,1366426.7,224,259762,10,0,0,103874.7,93,0,0,22177,42,967516.3,817
2017,경기,과천시,35868073.2,16593,2706313,3184,2089366,2291,44843,17,26051,44,22742924.6,2248,0,0,0,0,3067906.4,3654,0,0,155513.2,15,53000.7,131,14130.1,17,22210,80,2222071.2,3314,21272.5,40,31537,47,559279.6,327,295194.7,386,226950,202,0,0,138833.6,274,248487.7,44,11804,2,787423.3,39,22281.2,11,0,0,37928,34,342752.4,192
2017,경기,구리시,33311789.4,27930,4424465.8,5169,1137098.7,1988,257734.6,152,177888,207,12147231.7,2493,0,0,0,0,4227538.5,9634,67057.5,81,468394.5,48,44015.1,64,34589.6,48,78425,86,3135962.7,4836,93518.9,118,264347.9,433,3914297,418,378227.5,559,195769,72,6940,5,81700.6,20,320937.9,113,69244.2,26,0,0,65576.6,63,0,0,243070,76,1477758.1,1221
2017,경기,남양주시,458070891.2,214248,30830972.6,37947,28573681.3,33842,1882428,901,3063619,2920,300188341.9,29217,0,0,0,0,23616198.4,36656,5268039.6,4839,1731928.6,226,152373.3,178,141795.7,219,872580,1484,14362347.5,35356,1741794.1,2487,291765,638,21912624.4,11056,5581071.6,6576,582415.3,413,16986,15,1152264.1,1284,2017895.8,555,4954902.4,318,149947,66,561795.2,479,1168,4,2680918,638,5741038.4,5934
2017,경기,오산시,42726512.9,39989,3760945,4904,5849258.6,5545,203619.1,108,99733,83,10900886.3,2717,0,0,0,0,7668846.8,11777,2293462.3,777,876021.1,85,167146.2,136,73176.5,78,339497.1,133,5160400.7,9494,545433.1,558,163881.5,284,864407.5,483,648925.8,1388,292278.9,70,0,0,24028.8,15,1324174.4,298,126392.5,95,304724,52,124844,130,0,0,118103,65,796326.7,714
2017,경기,시흥시,137607939.5,91880,20210069.4,19244,15049972.5,10835,290964.4,125,1537838,1181,37824843.7,8289,0,0,3330801,125,13374562.5,20916,8940226.1,2326,1337360.6,133,227654.1,154,156864.9,177,171627.7,157,17756417.1,20664,730102.2,290,825875.9,592,1870587.6,567,2215260.8,2540,1800020.1,582,87235,42,553962.3,433,3421044.3,427,917672.6,24,2472,1,95241.2,112,4646,4,312555.3,281,4562062.2,1659
2017,경기,군포시,36415885.6,21977,2833349.6,2903,1504519.7,1737,18567,9,52389,48,15533166.9,1983,0,0,0,0,5522042.5,7480,1544264.1,1114,657349.1,59,79582.3,48,19649.6,21,642008.1,24,3703401.9,4298,506229.8,305,29279,79,567233.9,376,146102.5,430,368708.8,85,17874,13,123434.8,151,1130657.5,328,976834.9,187,0,0,61859.8,60,5834.2,4,15552,19,355994.6,216
2017,경기,의왕시,53986775,30595,5301118.6,6349,2081179.3,2542,49560.7,19,110393,82,30730449.7,3466,0,0,0,0,4239745.6,6173,539743.1,344,387474.5,43,91170.9,189,44322.4,42,57521,70,4819021.4,7228,1832956.6,859,55768.5,324,636069.9,923,467740.8,624,1211871.4,295,7596,5,197051,95,463795.8,104,21450,11,0,0,134861.2,91,0,0,173998,53,331915.6,664
2017,경기,하남시,93006863.9,61326,6522602.8,9036,5651656.7,7059,270394,186,2679872.7,2931,48761188,7137,0,0,0,0,6492955.2,13764,316002,254,401882.6,69,94716.4,115,47433.3,67,376080,901,5207715.7,12164,0,0,24905,42,10220389,2310,940171,1610,85016.2,66,0,0,1078385,1448,611642.5,217,725410.4,48,215,1,90368.4,114,4116,2,177055.7,111,2226690.3,1674
2017,경기,용인시(계),591350941.5,313921,41311731.3,48957,69054446.4,59210,267913.4,166,2785251,1214,314322348.8,47062,0,0,0,0,47003855.1,60503,9524129.8,5758,5149890.2,548,318548.8,238,253517.2,356,3565421.9,1573,22888851.2,51267,460870.4,548,677975.8,967,12431702.5,8921,9262583.1,10244,6464961,2017,24133,25,603828.2,193,5166456.8,1019,24267473.3,5209,2036862,580,908240.8,669,17846,6,2268232.8,984,10313870.7,5687
2017,경기,용인시처인구,467567041.5,238219,37217343.5,41333,64552193.9,51022,241403.4,149,2695387,1127,261595306.6,36257,0,0,0,0,21158705.2,38100,7639835.1,4782,1554777.3,285,109019.3,91,144801,191,2850814.8,1257,13083055.5,35665,130855,390,629761.7,919,10588074.4,6781,8364189.5,8599,4058418.3,1104,24133,25,18734,21,230803.8,49,18205356.5,4092,1729986,504,481376.3,374,17657,5,2179069.8,862,8065983.6,4235
2017,경기,용인시기흥구,81685388.1,50187,2741071.2,5036,3440919,5757,5895,13,48177,56,31228663.4,6913,0,0,0,0,15908290.4,14106,1744842.2,796,2614027.3,171,161515.8,99,88555.4,132,497775.4,244,7025651.3,10100,310819.5,133,43752.6,44,1121993.9,1431,619318.2,1091,2286980.3,842,0,0,106463.2,55,3474788.9,648,5990829.8,1097,306876,76,259055.8,182,0,0,57779,62,1601347.5,1103
2017,경기,용인시수지구,42098511.9,25515,1353316.6,2588,1061333.5,2431,20615,4,41687,31,21498378.8,3892,0,0,0,0,9936859.5,8297,139452.5,180,981085.6,92,48013.7,48,20160.8,33,216831.7,72,2780144.4,5502,19195.9,25,4461.5,4,721634.2,709,279075.4,554,119562.4,71,0,0,478631,117,1460864.1,322,71287,20,0,0,167808.7,113,189,1,31384,60,646539.6,349
2017,경기,파주시,673115034.5,303434,72640587.4,57420,111190566.6,68147,596680,258,2132975,1372,304928130.7,31104,0,0,0,0,31109594.8,53990,16590830.7,8475,1628954.8,297,408383.8,378,204598.6,251,1258118.1,968,24334704.3,41762,1762826.8,1072,1927531.6,2693,47693586.9,7123,13703826.5,15363,1488575.6,655,97885,64,304301.6,356,5016756.8,1044,4949229.5,404,967886.6,111,482905.1,395,24985.9,9,6795789.6,1212,20874822.2,8511
2017,경기,이천시,461426221.8,260941,69600015.6,55303,104579411.6,60278,2102109.7,583,6555552,3055,168247496.6,35385,8,2,0,0,20217784.1,37949,8912442.7,2875,1364080.5,182,420849.7,339,162577.4,192,4250334.5,1690,23363528.2,36839,289726,783,1706556.7,1463,15226245.8,6925,11173200,10805,1316444.8,540,24979,26,84016,24,604713,120,7581967.3,524,140423.1,19,508742.9,396,0,0,1458378.2,723,11534638.4,3921
2017,경기,안성시,553397809,269855,50124008.8,47827,111461469.4,70928,2511327.5,903,11614263.8,3983,263440306.9,29854,0,0,0,0,20667727.8,38157,12338464.3,3506,2293004.6,452,260616.1,232,272655.9,279,3471862,1489,21867292.3,41848,373078,593,1633641.6,2202,12816212.6,6805,13472173.8,11967,7473006.5,2641,31933,23,90724.3,62,1054880.5,317,7012335.7,453,274128.7,15,541380.8,433,0,0,2262542,957,6038772.1,3929
2017,경기,김포시,276600492.8,171997,25284332.5,27414,62321850.6,34510,1781136.9,898,759770.8,622,66318779.9,17212,0,0,0,0,21250124.2,30745,16892836,11403,1413710,190,314282.2,283,181226.1,219,881847.6,957,16503707.8,30589,0,0,1169773.1,857,36277510.9,1620,8620681.2,8800,1030969.4,261,87426,55,144011.7,40,4757407.8,1001,1151809.8,115,125317,37,280346.9,302,536108,15,1185959,831,7329567.4,3021
